ID,Case Number,Date,Primary Type,Crime Category,Description,Location Description,Arrest,District,Latitude,Longitude,Year,Month,Month_Name,Day,Hour,DayOfWeek,Day_Name,IsWeekend,IsNight,Hour_sin,Hour_cos,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,X_meters,Y_meters,Grid_Lat,Grid_Lon,Grid_ID,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster
1002479,JG679932,2023-06-09 23:45:26,THEFT,Property,THEFT,SIDEWALK,False,District 20,41.96468199529349,-87.64258136761272,2023,6,Jun,9,23,4,Friday,0,1,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-7254903.058568109,4666266.181441354,41.96,-87.64,41.96_-87.64,3,3,2
1002480,JG104460,2024-01-29 15:31:39,ASSAULT,Violent,ASSAULT,STREET,True,District 2,41.776146937038,-87.6283057708232,2024,1,Jan,29,15,0,Monday,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.0,1.0,-7253721.34907034,4645302.010511801,41.78,-87.63,41.78_-87.63,2,2,3
1002481,JG131135,2023-09-06 20:04:46,ASSAULT,Violent,ASSAULT,PARKING LOT,False,District 15,41.89789647605823,-87.78792271732009,2023,9,Sep,6,20,2,Wednesday,0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-7266934.1670324495,4658839.96027155,41.9,-87.79,41.9_-87.79,0,1,1
1002482,JG194832,2024-04-12 04:57:43,THEFT,Property,THEFT,APARTMENT,False,District 1,41.87781733519736,-87.63364409199654,2024,4,Apr,12,4,4,Friday,0,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-7254163.246171083,4656607.258592506,41.88,-87.63,41.88_-87.63,4,0,0
1002483,JG473242,2023-04-16 22:30:12,THEFT,Property,THEFT,CONVENIENCE STORE,True,District 15,41.88719827299887,-87.78138116176231,2023,4,Apr,16,22,6,Sunday,1,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-7266392.668246318,4657650.372724011,41.89,-87.78,41.89_-87.78,0,1,1
1002484,JG895146,2024-02-24 18:42:07,THEFT,Property,THEFT,APARTMENT,False,District 18,41.89774909382867,-87.64450766064604,2024,2,Feb,24,18,5,Saturday,1,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-7255062.513812365,4658823.57209271,41.9,-87.64,41.9_-87.64,1,0,0
1002485,JG518497,2023-02-25 22:51:18,NARCOTICS,Public Order,NARCOTICS,RESIDENCE,False,District 1,41.84040302550444,-87.61868738599661,2023,2,Feb,25,22,5,Saturday,1,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-7252925.155617248,4652446.97142432,41.84,-87.62,41.84_-87.62,4,-1,4
1002486,JG560511,2023-11-13 23:20:15,BATTERY,Violent,BATTERY,RESIDENCE,False,District 2,41.79092848023055,-87.58205881133121,2023,11,Nov,13,23,0,Monday,0,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.0,1.0,-7249893.104823853,4646945.645393071,41.79,-87.58,41.79_-87.58,2,2,3
1002487,JG427929,2023-04-05 02:27:58,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 18,41.89407911552674,-87.6259961174975,2023,4,Apr,5,2,2,Wednesday,0,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-7253530.159916444,4658415.488560972,41.89,-87.63,41.89_-87.63,1,0,0
1002488,JG547364,2023-08-27 05:36:51,THEFT,Property,THEFT,SIDEWALK,False,District 1,41.87123867709669,-87.65577110128882,2023,8,Aug,27,5,6,Sunday,1,1,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-7255994.882173658,4655875.744177173,41.87,-87.66,41.87_-87.66,4,0,0
1002489,JG268184,2024-02-27 22:10:48,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,RESIDENCE,False,District 20,41.96519182815538,-87.6475987200874,2024,2,Feb,27,22,1,Tuesday,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-7255318.386428683,4666322.872347337,41.97,-87.65,41.97_-87.65,3,3,2
1002490,JG814078,2024-05-19 02:08:47,BATTERY,Violent,BATTERY,RESIDENCE,False,District 18,41.89590053602882,-87.63755402708003,2024,5,May,19,2,6,Sunday,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7254486.90391317,4658618.021559839,41.9,-87.64,41.9_-87.64,1,0,0
1002491,JG630879,2023-05-28 01:13:40,BURGLARY,Property,BURGLARY,SIDEWALK,True,District 18,41.88771822025841,-87.64974916030638,2023,5,May,28,1,6,Sunday,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7255496.396193782,4657708.188301251,41.89,-87.65,41.89_-87.65,1,0,0
1002492,JG650690,2023-06-07 11:02:58,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,False,District 18,41.88922374539101,-87.63820622912823,2023,6,Jun,7,11,2,Wednesday,0,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-7254540.892083765,4657875.595289165,41.89,-87.64,41.89_-87.64,1,0,0
1002493,JG995058,2024-01-04 07:49:08,THEFT,Property,THEFT,RESIDENCE,False,District 18,41.90802043864983,-87.62809292802957,2024,1,Jan,4,7,3,Thursday,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-7253703.730307744,4659965.695104204,41.910000000000004,-87.63,41.91_-87.63,1,0,0
1002494,JG697532,2023-11-25 22:09:28,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 1,41.87973909820879,-87.62658612339202,2023,11,Nov,25,22,5,Saturday,1,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-7253578.999595764,4656820.949184751,41.88,-87.63,41.88_-87.63,4,0,0
1002495,JG799798,2024-01-21 16:50:20,BATTERY,Violent,BATTERY,SIDEWALK,True,District 20,41.99246926691709,-87.66066718792781,2024,1,Jan,21,16,6,Sunday,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7256400.171855661,4669355.989339011,41.99,-87.66,41.99_-87.66,3,3,2
1002496,JG368626,2023-05-30 21:19:24,NARCOTICS,Public Order,NARCOTICS,APARTMENT,False,District 1,41.871346436830976,-87.6073366090117,2023,5,May,30,21,1,Tuesday,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-7251985.557702857,4655887.7265294725,41.87,-87.61,41.87_-87.61,4,0,4
1002497,JG322287,2023-04-25 04:06:50,BATTERY,Violent,BATTERY,APARTMENT,True,District 18,41.90133696493443,-87.64292439134044,2023,4,Apr,25,4,1,Tuesday,0,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-7254931.453485885,4659222.525708183,41.9,-87.64,41.9_-87.64,1,0,0
1002498,JG974590,2023-07-13 23:48:32,BATTERY,Violent,BATTERY,SIDEWALK,False,District 2,41.80461462030492,-87.60567181742564,2023,7,Jul,13,23,3,Thursday,0,1,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-7251847.749101363,4648467.476836728,41.800000000000004,-87.61,41.8_-87.61,2,2,3
1002499,JG754223,2024-03-15 21:18:28,ASSAULT,Violent,ASSAULT,STREET,False,District 1,41.87410214801508,-87.64860517307127,2024,3,Mar,15,21,4,Friday,0,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-7255401.698886133,4656194.14805569,41.87,-87.65,41.87_-87.65,4,0,0
1002500,JG669241,2023-07-29 09:09:57,BATTERY,Violent,BATTERY,PARKING LOT,True,District 15,41.87773018811532,-87.74788205449909,2023,7,Jul,29,9,5,Saturday,1,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-7263619.669414576,4656597.568265726,41.88,-87.75,41.88_-87.75,0,1,1
1002501,JG305947,2023-01-21 11:40:12,THEFT,Property,THEFT,STREET,False,District 1,41.876542733307225,-87.63014595211096,2023,1,Jan,21,11,5,Saturday,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-7253873.676131508,4656465.529133067,41.88,-87.63,41.88_-87.63,4,0,0
1002502,JG221784,2023-05-07 04:08:25,THEFT,Property,THEFT,APARTMENT,False,District 15,41.90671960130927,-87.75445040140596,2023,5,May,7,4,6,Sunday,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7264163.385942784,4659821.048391751,41.910000000000004,-87.75,41.91_-87.75,0,1,1
1002503,JG461352,2023-05-10 14:19:40,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 20,41.960822713667554,-87.63824201195375,2023,5,May,10,14,2,Wednesday,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7254543.85412489,4665837.048311314,41.96,-87.64,41.96_-87.64,3,3,2
1002504,JG645714,2023-02-27 22:43:06,BATTERY,Violent,BATTERY,RESIDENCE,True,District 1,41.89032794998026,-87.63157522756747,2023,2,Feb,27,22,0,Monday,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1.0,-7253991.989110418,4657998.377407062,41.89,-87.63,41.89_-87.63,1,0,0
1002505,JG615799,2023-10-13 04:28:13,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 20,41.95887098401463,-87.64956158442448,2023,10,Oct,13,4,4,Friday,0,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-7255480.868982943,4665620.025575963,41.96,-87.65,41.96_-87.65,3,3,2
1002506,JG869485,2023-07-17 01:34:22,BATTERY,Violent,BATTERY,RESIDENCE,False,District 18,41.88115869360664,-87.63752585947461,2023,7,Jul,17,1,0,Monday,0,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-7254484.572246945,4656978.801208915,41.88,-87.64,41.88_-87.64,4,0,0
1002507,JG184059,2024-04-07 17:35:17,BATTERY,Violent,BATTERY,RESIDENCE,False,District 1,41.87590637081113,-87.64201219750885,2024,4,Apr,7,17,6,Sunday,1,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-7254855.94363992,4656394.768754255,41.88,-87.64,41.88_-87.64,4,0,0
1002508,JG316170,2024-03-23 14:06:16,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 2,41.8011457956146,-87.61007979972604,2024,3,Mar,23,14,5,Saturday,1,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-7252212.634340641,4648081.760596972,41.800000000000004,-87.61,41.8_-87.61,2,2,3
1002509,JG431827,2024-03-12 05:32:45,BATTERY,Violent,BATTERY,RESIDENCE,False,District 15,41.90645600127502,-87.75988365148127,2024,3,Mar,12,5,1,Tuesday,0,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-7264613.14109575,4659791.737364792,41.910000000000004,-87.76,41.91_-87.76,0,1,1
1002510,JG541030,2023-05-21 01:21:44,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 1,41.86145878146995,-87.63136147062671,2023,5,May,21,1,6,Sunday,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7253974.294676284,4654788.267898282,41.86,-87.63,41.86_-87.63,4,0,4
1002511,JG841669,2023-01-15 06:09:53,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,RESIDENCE,False,District 2,41.80096188670164,-87.60308787363488,2023,1,Jan,15,6,6,Sunday,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7251633.854651675,4648061.310830641,41.800000000000004,-87.60000000000001,41.8_-87.6,2,2,3
1002512,JG430027,2023-02-28 23:58:35,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 18,41.8842126975022,-87.62043756847692,2023,2,Feb,28,23,1,Tuesday,0,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-7253070.032730991,4657318.391417115,41.88,-87.62,41.88_-87.62,4,0,0
1002513,JG147448,2023-04-21 12:50:16,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,SIDEWALK,True,District 1,41.86856545030314,-87.66931688941543,2023,4,Apr,21,12,4,Friday,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-7257116.1793579385,4655578.494509381,41.87,-87.67,41.87_-87.67,4,-1,0
1002514,JG154653,2023-09-07 12:06:50,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,STREET,True,District 20,41.97080628005949,-87.65550091501522,2023,9,Sep,7,12,3,Thursday,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-7255972.516615821,4666947.171777282,41.97,-87.66,41.97_-87.66,3,3,2
1002515,JG576727,2023-12-21 09:30:02,BATTERY,Violent,BATTERY,RESIDENCE,False,District 1,41.87486590295929,-87.62883190257409,2023,12,Dec,21,9,3,Thursday,0,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-7253764.901357244,4656279.07384799,41.87,-87.63,41.87_-87.63,4,0,0
1002516,JG513228,2023-03-02 05:49:05,BATTERY,Violent,BATTERY,RESIDENCE,False,District 2,41.78295069001357,-87.61351114914413,2023,3,Mar,2,5,3,Thursday,0,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-7252496.6755794985,4646058.554369808,41.78,-87.61,41.78_-87.61,2,2,3
1002517,JG802899,2023-10-19 08:37:49,THEFT,Property,THEFT,STREET,False,District 2,41.78063409129342,-87.59382787965293,2023,10,Oct,19,8,3,Thursday,0,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-7250867.328180025,4645800.9599892525,41.78,-87.59,41.78_-87.59,2,2,3
1002518,JG639008,2023-04-27 11:32:10,THEFT,Property,THEFT,RESIDENCE,False,District 15,41.906207903715256,-87.77814913578877,2023,4,Apr,27,11,3,Thursday,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-7266125.126661452,4659764.150136729,41.910000000000004,-87.78,41.91_-87.78,0,1,1
1002519,JG125430,2024-04-28 02:05:18,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,False,District 1,41.86572230547308,-87.6204430444502,2024,4,Apr,28,2,6,Sunday,1,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-7253070.486022698,4655262.350791886,41.87,-87.62,41.87_-87.62,4,0,4
1002520,JG330126,2023-05-30 20:07:05,THEFT,Property,THEFT,CONVENIENCE STORE,False,District 1,41.89911362716898,-87.63788363069122,2023,5,May,30,20,1,Tuesday,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-7254514.18793664,4658975.301486966,41.9,-87.64,41.9_-87.64,1,0,0
1002521,JG244755,2023-10-08 17:18:58,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,APARTMENT,False,District 15,41.88005217620693,-87.74564922531592,2023,10,Oct,8,17,6,Sunday,1,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-7263434.839631868,4656855.761917874,41.88,-87.75,41.88_-87.75,0,1,1
1002522,JG681351,2023-08-24 17:31:08,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 15,41.90423570505323,-87.79075369570364,2023,8,Aug,24,17,3,Thursday,0,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-7267168.510583416,4659544.851348268,41.9,-87.79,41.9_-87.79,0,1,1
1002523,JG489073,2023-12-29 15:18:41,BATTERY,Violent,BATTERY,RESIDENCE,False,District 1,41.85773492022872,-87.64456027059646,2023,12,Dec,29,15,4,Friday,0,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-7255066.8687741235,4654374.192848785,41.86,-87.64,41.86_-87.64,4,0,4
1002524,JG978911,2023-05-03 15:38:55,BATTERY,Violent,BATTERY,STREET,False,District 20,41.98272358294346,-87.65519435578213,2023,5,May,3,15,2,Wednesday,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7255947.140166576,4668272.317227632,41.980000000000004,-87.66,41.98_-87.66,3,3,2
1002525,JG534414,2023-06-10 15:39:28,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 18,41.89529962527877,-87.61363552245304,2023,6,Jun,10,15,5,Saturday,1,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-7252506.97098939,4658551.203240774,41.9,-87.61,41.9_-87.61,1,0,0
1002526,JG368679,2023-01-17 06:38:48,NARCOTICS,Public Order,NARCOTICS,STREET,True,District 1,41.85986253435978,-87.6392104526775,2023,1,Jan,17,6,1,Tuesday,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-7254624.019992431,4654610.773072793,41.86,-87.64,41.86_-87.64,4,0,4
1002527,JG982657,2024-01-02 23:57:25,BATTERY,Violent,BATTERY,APARTMENT,False,District 18,41.896590579913536,-87.62358797851441,2024,1,Jan,2,23,1,Tuesday,0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-7253330.818288194,4658694.751044964,41.9,-87.62,41.9_-87.62,1,0,0
1002528,JG163402,2024-05-15 01:59:46,BATTERY,Violent,BATTERY,STREET,True,District 18,41.887016781930384,-87.64754193554413,2024,5,May,15,1,2,Wednesday,0,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7255313.685901266,4657630.191810088,41.89,-87.65,41.89_-87.65,1,0,0
1002529,JG885692,2023-03-11 19:05:38,BATTERY,Violent,BATTERY,RESIDENCE,False,District 1,41.89089622269434,-87.6256666814863,2023,3,Mar,11,19,5,Saturday,1,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-7253502.889766617,4658061.566537097,41.89,-87.63,41.89_-87.63,1,0,0
1002530,JG106156,2023-09-27 07:52:27,THEFT,Property,THEFT,STREET,False,District 15,41.87419508130493,-87.7411266030285,2023,9,Sep,27,7,2,Wednesday,0,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-7263060.464690444,4656204.481780311,41.87,-87.74,41.87_-87.74,0,1,1
1002531,JG689184,2023-03-22 23:52:02,THEFT,Property,THEFT,STREET,False,District 15,41.89645387454212,-87.7498063660592,2023,3,Mar,22,23,2,Wednesday,0,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-7263778.960635866,4658679.550080221,41.9,-87.75,41.9_-87.75,0,1,1
1002532,JG268476,2024-05-27 04:25:41,ASSAULT,Violent,ASSAULT,STREET,False,District 1,41.8795302897561,-87.64000650999238,2024,5,May,27,4,0,Monday,0,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,-7254689.916256077,4656797.730712101,41.88,-87.64,41.88_-87.64,4,0,0
1002534,JG273348,2023-04-11 12:16:44,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,False,District 2,41.78168907745117,-87.61449264837725,2023,4,Apr,11,12,1,Tuesday,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-7252577.92240812,4645918.269259708,41.78,-87.61,41.78_-87.61,2,2,3
1002535,JG905120,2023-08-31 05:26:50,ASSAULT,Violent,ASSAULT,RESIDENCE,True,District 2,41.81592465195484,-87.59855716520717,2023,8,Aug,31,5,3,Thursday,0,1,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-7251258.810353382,4649725.096713485,41.82,-87.60000000000001,41.82_-87.6,2,-1,3
1002536,JG789732,2023-04-17 05:31:48,BATTERY,Violent,BATTERY,RESIDENCE,False,District 20,41.97643889326273,-87.6579884122304,2023,4,Apr,17,5,0,Monday,0,1,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.0,1.0,-7256178.427382858,4667573.490654341,41.980000000000004,-87.66,41.98_-87.66,3,3,2
1002537,JG413204,2024-04-13 04:21:45,NARCOTICS,Public Order,NARCOTICS,SIDEWALK,False,District 18,41.896449430561006,-87.6720656253321,2024,4,Apr,13,4,5,Saturday,1,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-7257343.715018093,4658679.055931385,41.9,-87.67,41.9_-87.67,1,0,0
1002538,JG165199,2023-07-26 17:04:16,ASSAULT,Violent,ASSAULT,SIDEWALK,False,District 18,41.90249934340524,-87.6256258265355,2023,7,Jul,26,17,2,Wednesday,0,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-7253499.5078636315,4659351.776475505,41.9,-87.63,41.9_-87.63,1,0,0
1002539,JG479062,2023-10-27 06:04:37,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,SIDEWALK,False,District 15,41.90435341522491,-87.75874436041538,2023,10,Oct,27,6,4,Friday,0,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-7264518.83252896,4659557.940140253,41.9,-87.76,41.9_-87.76,0,1,1
1002540,JG828817,2023-12-01 05:54:42,THEFT,Property,THEFT,RESIDENCE,False,District 1,41.87479402217991,-87.61415386974856,2023,12,Dec,1,5,4,Friday,0,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-7252549.878892387,4656271.0810589595,41.87,-87.61,41.87_-87.61,4,0,0
